pts,elo_i,win_equiv,game_result
100,1520.4194,42.761829,L
86,1294.0377,20.914507,L
92,1502.5978,41.945148,W
100,1305.1898,21.645906,L
120,1397.8319,31.357954,W
117,1366.7952,28.384851,W
113,1514.0574,41.844154,L
100,1541.6091,46.73769,W
81,1571.7009,47.363091,L
98,1580.4977,50.007114,W
93,1610.5142,51.915295,L
104,1621.7693,54.227249,W
95,1456.9504,35.872013,L
83,1585.2507,47.264381,L
100,1284.9934,22.75223,W
109,1327.349,25.426897,W
103,1455.3926,34.954147,L
111,1653.5046,56.706478,W
110,1664.1509,57.151802,L
87,1507.5591,41.17897,L
103,1561.5514,48.29668,W
108,1506.5958,43.146255,W
102,1558.7386,45.985088,L
90,1559.6313,47.648384,W
68,1289.0764,20.687227,L
116,1672.3173,58.20612,W
111,1387.0896,29.513325,L
104,1605.1744,52.470852,W
102,1553.6075,46.147976,L
116,1298.1482,22.476162,W
105,1374.2567,27.436937,L
106,1440.4869,36.624557,W
93,1423.2268,31.572763,L
107,1449.4032,37.170242,W
96,1585.8374,48.748074,L
99,1404.8735,30.2402,L
115,1559.7025,48.520454,W
100,1656.3276,57.100445,W
85,1311.5055,22.382223,L
105,1629.3165,54.592144,W
99,1568.8572,47.900322,L
97,1400.5847,30.725531,L
110,1661.3279,57.339127,W
110,1500.2533,41.342297,W
109,1386.0332,29.362978,L
111,1712.8475,61.806793,W
89,1515.3535,42.308956,L
98,1398.4663,28.96666,L
107,1286.2152,22.153368,W
96,1546.3077,44.581409,L
103,1493.9768,41.939747,W
116,1456.6753,36.297478,L
120,1519.0267,43.476341,W
97,1364.1937,26.958521,L
98,1393.5135,30.744326,W
88,1501.8104,40.50592,L
130,1673.3737,58.889282,W
77,1562.4926,48.806782,W
68,1507.5076,40.74427,L
89,1308.2112,21.85453,L
106,1564.9618,48.663387,W
92,1660.7487,57.812603,W
86,1573.3104,47.926323,L
74,1304.3271,22.035721,L
87,1633.2119,54.724979,W
102,1663.4463,57.527443,W
99,1547.8846,45.926998,L
100,1571.0625,48.205051,L
103,1610.8973,52.770584,W
108,1717.171,60.379498,L
120,1681.3474,60.379726,W
118,1342.2546,24.861895,L
121,1407.0385,32.204315,W
91,1413.3722,30.701448,L
117,1380.3544,30.43499,W
105,1532.777,45.987663,W
90,1634.6364,53.448082,L
77,1573.891,47.331196,L
87,1572.4735,50.120464,W
102,1307.0845,23.700813,W
94,1384.4761,27.880022,L
90,1453.5184,35.888954,L
96,1511.03,42.722847,W
96,1461.9302,38.325584,W
87,1398.6575,29.662304,L
107,1359.0498,26.811237,L
108,1668.8422,57.951363,W
102,1546.3326,47.179741,W
93,1496.1091,39.530197,L
87,1493.8367,41.039696,W
84,1368.9181,27.402897,L
89,1300.6995,22.524479,W
85,1473.0149,37.481842,L
114,1567.9554,48.529881,W
93,1322.6425,23.425854,L
106,1565.2169,48.059135,W
103,1357.4569,26.690968,L
107,1665.5852,57.614315,W
103,1387.5728,29.566479,L
103,1614.0044,53.555767,W
77,1514.9812,41.86274,L
121,1699.2578,58.884163,L
128,1522.1836,45.347996,W
111,1699.2606,60.598759,W
94,1449.5673,35.610626,L
87,1302.9027,21.67182,L
93,1335.9209,25.256935,W
116,1545.7457,46.511909,W
94,1398.2213,30.146463,L
107,1621.0807,54.672585,W
88,1670.4351,56.806076,L
89,1657.4417,57.556389,W
82,1559.391,46.460815,L
102,1308.7896,22.974894,W
95,1298.4659,21.237761,L
95,1484.5291,40.298874,W
92,1464.9248,36.719585,L
109,1681.2871,59.101181,W
104,1356.1528,26.455465,L
99,1446.8696,36.437187,W
98,1586.9735,49.319496,L
115,1701.9583,60.76569,W
80,1319.4424,23.249189,L
74,1506.7731,41.25956,L
86,1571.1555,49.111221,W
115,1540.1543,44.463509,L
119,1551.4138,47.385704,W
105,1363.8292,27.132189,L
107,1386.5829,29.848263,W
87,1392.5532,30.041328,L
90,1634.0741,54.773052,W
97,1622.2125,53.906681,W
96,1498.9255,40.651337,L
97,1557.9127,47.792999,W
88,1340.3577,24.723845,L
111,1491.8624,40.803413,W
99,1391.4746,29.574333,L
100,1563.9093,48.446705,W
93,1395.5052,29.808411,L
82,1550.9178,45.445282,L
101,1566.521,49.054699,W
75,1314.1447,22.472576,L
98,1457.5914,37.340595,W
104,1360.9224,29.079481,W
83,1317.3744,21.533455,L
77,1389.4897,29.124416,L
95,1454.8676,37.214863,W
98,1353.5905,27.004068,W
89,1334.3611,24.201181,L
109,1531.6447,44.111347,L
118,1665.9148,57.851997,W
107,1578.9756,48.55162,L
111,1625.9149,54.620949,W
88,1501.0216,40.568127,L
129,1704.0262,61.29211,W
85,1308.1682,23.093853,W
83,1541.0925,44.678776,L
121,1576.907,50.953476,W
101,1710.618,59.795998,L
106,1683.8495,59.719692,W
103,1666.5751,56.961861,L
88,1495.2231,42.152855,W
68,1559.9235,45.912563,L
121,1691.2355,60.729,W
98,1496.673,39.510147,L
117,1570.3352,48.862286,W
98,1381.998,28.731159,L
103,1381.5303,28.527117,L
114,1633.5205,55.157398,W
106,1386.6641,30.183422,W
89,1293.1108,20.736946,L
106,1659.1891,55.980293,L
118,1576.3463,50.14888,W
88,1494.4298,42.632996,W
74,1528.2656,42.051361,L
97,1296.7665,21.023073,L
112,1571.37,49.191177,W
106,1635.1527,55.481487,W
86,1359.5415,26.298647,L
110,1669.2938,58.182537,W
100,1545.6061,45.518509,L
95,1328.41,23.416605,L
105,1463.5679,38.286804,W
82,1533.7125,45.523808,W
73,1587.2585,49.334106,L
119,1375.7531,31.627125,W
98,1692.1555,57.062672,L
84,1315.5482,23.933256,W
78,1484.3376,38.486519,L
118,1286.8429,20.470213,L
121,1508.5723,42.405499,W
96,1377.8931,27.634441,L
102,1351.8776,27.369038,W
92,1389.0793,31.956892,W
78,1462.3593,34.959835,L
96,1509.5405,42.002262,L
97,1639.2977,55.289959,W
82,1290.4359,20.331232,L
115,1410.8962,32.83371,W
111,1574.4402,49.001698,W
105,1319.3344,23.29859,L
97,1541.7991,46.060234,W
93,1392.932,29.67425,L
136,1703.5708,61.661385,W
109,1472.6436,37.063763,L
103,1648.2769,56.309746,W
100,1642.8167,55.146481,L
100,1673.1008,55.329517,L
124,1595.3695,54.03804,W
97,1325.3306,23.723597,L
101,1440.5424,35.208801,W
107,1474.5553,39.838852,W
92,1363.4664,26.177181,L
120,1577.7006,51.321125,W
82,1627.3065,51.986404,L
92,1575.8209,48.221504,L
95,1579.1208,50.105602,W
90,1541.8502,45.728401,W
84,1350.5471,25.997368,L
114,1641.1638,55.542061,W
113,1407.5854,31.397495,L
83,1514.1232,41.923954,L
85,1511.9514,43.113922,W
119,1322.9066,24.080933,W
115,1317.9536,22.948263,L
88,1283.4637,20.205112,L
101,1660.3231,57.362461,W
109,1281.6914,21.119635,W
100,1387.696,28.717134,L
87,1639.1796,52.963337,L
95,1366.3042,29.84671,W
106,1640.7344,56.159126,W
103,1715.3085,60.907776,L
88,1442.9663,34.202766,L
111,1487.4746,40.868919,W
75,1419.6407,33.836006,W
67,1543.8258,44.700771,L
106,1568.1173,49.383121,W
78,1327.0304,23.093096,L
96,1616.01,54.86451,W
77,1586.8245,48.077164,L
99,1650.248,54.714176,L
115,1518.7177,44.755009,W
111,1460.9059,37.277142,W
107,1313.8298,22.775135,L
100,1389.4738,30.18976,W
93,1291.6412,20.838196,L
110,1651.9139,56.566681,W
92,1405.2725,31.115021,L
103,1547.035,45.395126,L
116,1599.1027,51.949837,W
86,1508.1039,40.838062,L
97,1605.9044,53.05875,W
104,1663.7108,56.532192,L
108,1643.4768,56.389984,W
101,1507.3569,40.082127,L
109,1377.7462,30.415663,W
122,1280.076,22.336544,W
107,1617.005,50.47588,L
118,1540.6088,45.117653,L
126,1705.7948,61.121429,W
90,1605.5289,50.980873,L
95,1402.4183,32.097103,W
88,1489.7953,38.513233,L
99,1497.2975,42.440121,W
106,1315.5393,25.011183,W
94,1636.1364,52.777233,L
104,1306.5355,22.131208,L
124,1590.5455,50.721397,W
112,1462.958,37.891087,W
99,1392.9969,29.616816,L
99,1311.7777,23.389675,W
96,1288.118,20.267511,L
98,1579.6084,48.072418,L
109,1433.1434,35.531349,W
111,1654.7681,57.186642,W
92,1566.6981,47.367439,L
101,1429.5426,33.420204,L
108,1497.0033,41.267754,W
112,1634.5204,55.657547,W
96,1654.384,55.605289,L
108,1395.3079,30.286213,L
118,1708.4689,61.226639,W
107,1537.9347,45.42382,W
92,1319.0197,23.138073,L
100,1533.924,45.1647,W
99,1661.7212,56.789612,L
115,1393.9845,29.788599,L
116,1425.4462,33.939049,W
88,1337.6022,24.6353,L
114,1559.745,47.801144,W
96,1709.7922,60.424156,L
102,1534.4453,45.791042,W
97,1348.5715,25.045885,L
101,1280.8761,21.104731,W
120,1652.8036,56.776402,W
113,1595.6471,50.554844,L
105,1593.0219,52.488468,W
89,1566.6515,46.221169,L
96,1614.0735,53.559479,W
87,1468.8519,37.039646,L
106,1538.3878,46.60128,W
85,1387.103,28.285446,L
94,1474.8109,37.903996,L
100,1446.1003,36.133701,W
98,1501.0997,42.449802,W
82,1544.4312,44.620922,L
120,1644.1667,56.117489,W
113,1644.7377,55.140602,L
102,1333.358,24.358894,L
117,1540.8855,45.749535,W
90,1412.3002,30.475502,L
110,1512.2819,44.152805,W
127,1304.0592,22.841095,W
121,1430.5554,33.077099,L
78,1291.4554,20.243532,L
110,1563.9891,48.906284,W
91,1460.6738,36.736126,L
100,1622.2516,53.836674,W
129,1657.2573,57.118137,W
83,1337.9922,24.718571,L
139,1388.8752,32.542774,W
128,1657.1095,54.219723,L
114,1591.3412,51.271637,W
109,1699.8064,59.828541,L
92,1316.0688,22.612959,L
109,1611.0796,53.087181,W
110,1548.5938,46.617878,W
88,1330.2135,24.022997,L
129,1692.5485,60.275875,W
117,1416.7483,31.9981,L
111,1544.03,44.637821,L
118,1373.2091,29.309385,W
75,1451.9355,35.267117,L
82,1552.2817,47.463509,W
95,1334.3014,25.497976,W
89,1468.9757,36.993656,L
109,1512.3743,42.823738,W
92,1312.5607,22.54125,L
97,1528.6632,43.625565,L
111,1639.116,55.605354,W
108,1649.7885,56.313271,W
98,1422.054,32.858761,L
87,1457.7509,36.114651,L
106,1574.8757,49.510368,W
83,1598.5991,50.372196,L
93,1533.1566,45.56562,W
100,1280.5688,21.446983,W
95,1660.9481,55.756123,L
122,1625.1746,54.263626,W
117,1617.3018,52.651913,L
110,1629.2365,54.604977,W
107,1651.953,55.940578,L
94,1460.2312,37.407116,W
92,1309.8467,22.281313,L
115,1552.443,47.309422,W
104,1533.319,43.935871,L
103,1451.7513,37.727924,W
96,1560.6838,45.865215,L
93,1515.9448,41.730698,L
99,1326.3643,24.939472,W
85,1343.0459,24.966797,L
98,1411.3091,32.593384,W
104,1383.9202,27.833618,L
152,1645.8162,57.15033,W
105,1697.9877,59.328861,L
108,1542.2538,46.745926,W
105,1526.5836,46.034584,W
88,1523.6117,41.509918,L
80,1308.9901,21.871655,L
118,1464.207,38.249771,W
98,1644.1675,56.07119,W
97,1612.7726,52.157345,L
99,1545.1482,47.49382,W
91,1629.7037,52.757809,L
129,1419.8894,34.976097,W
121,1633.3494,52.629288,L
86,1295.7008,21.305479,L
99,1589.502,50.545979,W
97,1305.8708,21.680624,L
102,1395.9188,31.19385,W
100,1559.1783,47.894997,W
89,1505.5138,41.129597,L
89,1417.2521,31.458731,L
107,1591.2518,51.665321,W
112,1553.6876,47.011387,W
100,1337.1029,24.737804,L
100,1368.425,28.24618,W
92,1298.5739,21.325914,L
94,1443.5334,33.864971,L
113,1580.8752,50.875633,W
105,1649.2778,56.429844,W
100,1612.538,52.24543,L
120,1686.5538,59.422573,W
104,1293.9509,21.215395,L
109,1300.9082,21.788301,L
118,1647.8401,56.033001,W
92,1403.2158,30.572989,L
110,1503.4086,42.170753,W
117,1661.3113,56.513687,L
119,1440.7008,35.710068,W
75,1334.519,24.084108,L
105,1472.2889,39.028851,W
99,1336.7953,24.780273,L
110,1607.6622,52.33157,W
90,1499.7826,40.634144,L
103,1613.8717,53.210934,W
93,1564.9095,47.553539,L
95,1556.2715,47.354305,W
83,1546.7867,45.163925,L
91,1467.287,38.605469,W
98,1594.5813,51.567341,W
86,1372.7948,27.583757,L
114,1429.8274,34.472477,W
104,1396.9131,29.990837,L
103,1447.834,35.232658,L
129,1654.1781,56.928444,W
118,1608.5697,52.393051,W
106,1299.8912,21.663815,L
101,1648.8571,55.121815,L
114,1602.614,52.631252,W
114,1653.2461,56.5928,W
97,1334.9993,24.620157,L
90,1687.6718,59.545742,W
86,1479.7411,38.874649,L
107,1509.7113,43.047535,W
92,1294.2041,20.656933,L
105,1560.9802,47.701744,W
102,1435.7844,34.26461,L
105,1405.8899,31.259693,L
112,1609.4583,52.525887,W
81,1559.6167,46.537758,L
83,1298.3678,22.3186,W
98,1495.0592,39.686375,L
102,1285.8323,21.379871,W
96,1478.2673,37.814812,L
110,1638.9127,56.051384,W
100,1601.6128,51.771126,W
92,1390.9561,29.788303,L
99,1475.6934,37.445354,L
106,1292.833,22.122349,W
99,1327.0669,23.99556,L
104,1618.5951,53.308208,W
103,1538.3804,44.976692,L
105,1658.8137,57.088715,W
103,1610.0931,52.959167,W
92,1561.5643,46.951786,L
129,1655.0591,56.949661,W
99,1403.8813,30.865463,L
118,1518.0831,43.999508,W
99,1486.0197,38.732605,L
108,1603.6967,52.614922,W
97,1443.1984,34.341843,L
108,1536.5776,45.718231,W
86,1433.7495,33.537125,L
97,1333.1863,25.238359,W
89,1365.7633,26.935368,L
78,1563.0151,47.206169,L
86,1611.4668,52.992252,W
101,1649.0596,56.754688,W
95,1551.6648,45.731712,L
83,1306.3197,22.183598,L
96,1612.5583,52.788029,W
114,1689.1455,58.750885,L
116,1555.6909,47.916012,W
102,1388.8722,30.380989,W
101,1616.3114,52.406296,L
101,1303.952,21.823706,L
114,1468.1205,38.193394,W
99,1615.9666,50.968636,L
110,1304.6924,23.916376,W
95,1464.5743,38.505032,W
85,1358.7997,26.003733,L
106,1619.6135,52.69138,L
118,1660.6165,57.655754,W
83,1558.1705,46.58567,L
100,1659.052,57.484131,W
102,1294.8718,20.739115,L
106,1326.0485,24.696369,W
125,1286.8702,21.390041,W
124,1434.506,33.514717,L
85,1474.7324,37.510799,L
111,1543.7275,46.701645,W
92,1340.1499,27.128277,W
79,1612.389,50.586334,L
98,1656.8666,57.312386,W
85,1399.8884,30.249786,L
93,1543.8578,44.615841,L
101,1595.5231,52.022289,W
98,1300.3235,23.802656,W
87,1476.9093,36.28632,L
90,1394.9536,31.308929,W
84,1552.1301,45.612366,L
96,1610.23,51.155067,L
107,1667.048,58.763065,W
88,1325.1359,23.358225,L
116,1679.7207,59.299549,W
93,1527.1935,42.672226,L
102,1348.6416,27.170748,W
89,1553.2571,46.372711,L
93,1613.182,52.998459,W
99,1614.1857,51.176941,L
109,1565.1157,49.5896,W
94,1514.4978,43.133347,W
78,1360.8802,26.720629,L
103,1426.3787,34.097576,W
91,1361.3373,26.640446,L
100,1471.749,38.520161,W
98,1465.2029,37.185272,L
116,1581.6649,51.116467,W
86,1393.6117,28.765663,L
109,1533.1078,44.951447,W
104,1453.4106,35.952625,L
108,1323.8221,24.631296,W
105,1597.4143,50.215164,L
98,1426.5996,32.403275,L
102,1334.05,25.700283,W
122,1606.2731,52.590736,W
118,1686.2047,58.803577,L
111,1679.8636,58.517414,L
112,1665.0924,57.736111,W
106,1591.6587,49.324753,L
111,1294.9976,22.427544,W
76,1542.7051,44.213146,L
89,1616.3761,54.276352,W
98,1356.4747,27.967794,W
91,1404.3787,29.995483,L
107,1432.1118,35.68972,W
101,1579.0278,47.751537,L
89,1318.6519,22.567425,L
101,1474.8772,39.498459,W
106,1550.063,47.153461,W
94,1345.2914,25.019705,L
98,1663.1433,57.94342,W
81,1597.6365,50.465008,L
112,1378.2543,28.201601,L
122,1612.1384,53.160583,W
105,1536.3347,45.090527,W
102,1333.3126,24.513412,L
90,1307.6284,22.110252,L
103,1462.0747,37.583141,W
99,1415.3583,32.76067,W
94,1355.6041,26.314137,L
113,1676.9897,58.643974,W
111,1518.9033,42.978661,L
88,1450.1837,37.061123,W
80,1597.0223,50.055836,L
103,1587.9238,49.439152,L
124,1667.9663,58.408737,W
83,1590.436,49.207451,L
103,1557.6564,48.436058,W
101,1309.303,23.32947,W
88,1331.9739,23.728334,L
106,1372.3241,29.652998,W
103,1680.3394,57.492428,L
81,1369.8496,27.708246,L
89,1529.2419,44.50058,W
99,1484.2261,40.099056,W
96,1391.0038,29.43989,L
102,1580.166,48.060043,L
113,1618.0686,54.451241,W
104,1537.6735,44.367657,L
110,1465.8975,38.307991,W
106,1577.8622,49.66824,W
100,1352.047,25.896475,L
110,1447.6367,35.49493,L
115,1629.8392,54.453526,W
95,1460.8805,36.503197,L
102,1670.3438,58.408352,W
117,1563.5029,50.496761,W
100,1675.7241,55.997952,L
88,1489.9568,39.41972,L
99,1517.4249,43.656448,W
100,1445.7468,34.83366,L
108,1631.7291,55.052521,W
120,1387.4767,30.228493,W
107,1318.3153,22.827408,L
104,1322.9615,23.360605,L
118,1665.1868,57.867233,W
110,1530.7245,44.154526,L
114,1678.4681,58.818352,W
115,1418.9154,33.670902,W
108,1337.698,24.22611,L
87,1385.2731,29.155615,L
114,1675.7196,58.661228,W
114,1367.0909,28.758106,W
105,1303.8057,21.206419,L
112,1586.3256,51.195911,W
99,1669.4686,56.852787,L
98,1532.0006,44.027054,L
100,1648.4712,56.40897,W
90,1472.8464,37.32872,L
99,1582.4493,50.604515,W
109,1590.7559,51.656715,W
94,1455.5046,35.287796,L
81,1638.1637,53.04195,L
108,1523.9073,45.874847,W
111,1427.9178,36.903667,W
81,1439.3123,31.654943,L
99,1570.2302,49.43594,W
76,1527.4575,42.992138,L
99,1483.4744,40.551575,W
88,1378.1752,27.735157,L
121,1312.3983,24.088614,W
102,1393.3937,28.805721,L
109,1318.6797,24.318893,W
103,1528.6797,42.997261,L
97,1680.5129,59.250038,W
85,1591.842,50.097103,L
100,1653.0143,56.662975,W
94,1328.6956,23.979893,L
112,1602.526,53.619194,W
97,1631.7047,52.514656,L
110,1678.67,58.911026,W
93,1443.7345,34.986382,L
114,1347.4598,26.494131,W
111,1292.7214,20.683594,L
95,1463.4537,36.977589,L
104,1597.8292,51.527534,W
108,1517.6027,43.961933,W
105,1580.134,48.504318,L
109,1566.5299,48.28727,W
102,1382.3226,28.941132,L
84,1616.8297,51.660931,L
96,1657.965,58.106781,W
102,1459.3649,35.69817,L
110,1286.1693,21.618801,W
98,1407.8652,30.990955,L
104,1545.2413,46.566605,W
134,1672.2256,59.041786,W
94,1367.3776,26.718941,L
105,1440.801,36.125698,W
93,1327.1187,23.137451,L
86,1460.0765,36.326443,L
96,1681.6035,59.440155,W
93,1354.012,25.400749,L
109,1494.272,41.815304,W
102,1586.7393,50.751686,W
88,1329.7567,23.746161,L
104,1655.8418,56.257706,L
110,1685.6157,59.626934,W
72,1325.868,23.008656,L
92,1517.5537,44.175236,W
117,1611.3506,50.557438,L
124,1378.6733,30.744242,W
86,1551.9449,45.059757,L
97,1568.7645,49.756672,W
103,1601.2064,50.040512,L
106,1297.8156,22.865496,W
125,1398.6566,29.735401,L
130,1380.088,29.938461,W
93,1526.8334,44.458363,W
91,1622.8801,53.165337,L
99,1341.9633,27.163008,W
86,1586.172,48.095795,L
74,1506.3207,41.090054,L
94,1602.5691,52.334076,W
95,1690.1198,58.244839,L
107,1687.8818,60.778042,W
136,1583.3323,50.783863,W
107,1314.5435,22.144726,L
109,1356.4564,26.563866,L
116,1591.3673,50.724419,W
114,1453.7982,36.032574,L
121,1593.3279,51.03233,W
91,1390.4177,30.588667,W
90,1451.8582,35.438923,L
115,1651.3378,56.399532,W
100,1323.1681,23.610716,L
93,1401.1616,30.744192,L
113,1683.1467,59.253109,W
106,1570.9033,49.135483,W
93,1312.85,22.342371,L
86,1537.3772,44.351097,L
99,1577.1477,49.819427,W
119,1388.3269,30.989439,W
108,1531.5952,43.120014,L
117,1618.1183,53.329723,W
108,1361.254,27.003311,L
117,1316.0615,24.627131,W
87,1354.7714,25.008099,L
108,1447.7186,37.209747,W
99,1673.8219,56.965546,L
105,1566.8812,47.362404,L
108,1593.0524,51.432568,W
85,1704.1797,59.820942,L
93,1528.8783,45.394356,W
123,1499.4056,42.043365,W
101,1445.203,34.506042,L
104,1593.6531,50.91856,W
97,1321.5963,23.493652,L
113,1596.1687,51.359436,W
98,1398.6561,30.418041,L
112,1652.9095,56.582844,W
86,1304.2227,21.976519,L
78,1450.9574,35.63567,L
103,1685.6522,59.575062,W
86,1359.5333,26.923777,L
87,1583.9594,49.905312,W
101,1302.1841,21.807873,L
103,1397.0729,30.79048,W
107,1619.839,54.105965,W
97,1659.2305,56.23098,L
120,1447.1125,37.358608,W
98,1333.2654,23.186386,L
92,1518.7759,39.176571,L
118,1395.3322,34.183617,W
77,1540.6013,44.537338,L
80,1320.2335,24.207394,W
98,1462.3101,36.784618,L
103,1692.4567,60.158085,W
110,1401.1462,30.139963,L
128,1436.1127,35.394588,W
89,1609.4841,52.692204,W
81,1306.6056,22.035429,L
122,1530.5656,45.003746,W
117,1600.2378,50.814747,L
110,1508.496,43.701405,W
90,1599.4927,49.788563,L
92,1613.1906,52.813267,W
91,1458.2181,36.654156,L
116,1654.9481,56.748161,W
106,1399.1267,30.609118,L
133,1689.4971,59.727493,W
110,1337.5675,24.845428,L
104,1696.5486,59.562256,L
108,1559.6958,48.097797,W
117,1392.4866,30.382051,W
115,1335.7351,24.62641,L
114,1595.0159,51.072731,W
103,1300.1302,21.680117,L
103,1628.0273,54.537708,W
96,1584.8182,49.444218,L
116,1444.7723,34.986004,L
121,1481.1523,39.592876,W
117,1463.741,36.772533,L
121,1593.9653,51.370426,W
95,1358.6744,27.264254,W
94,1432.9557,33.810104,L
96,1328.4812,24.517084,W
93,1316.637,22.886812,L
90,1532.3536,43.316486,L
96,1302.8992,23.013309,W
106,1536.838,45.143864,W
102,1313.1025,22.77309,L
100,1520.6544,42.351513,L
102,1397.2813,31.519236,W
91,1440.7974,35.453102,W
89,1524.3378,43.226555,L
104,1656.7936,57.371597,W
96,1691.3295,59.139931,L
102,1333.2572,25.441452,W
95,1456.9607,35.70668,L
104,1684.3086,59.563683,W
102,1596.5785,50.573223,L
97,1458.1017,37.419441,W
95,1632.6292,53.953014,L
115,1362.3423,27.819426,W
109,1394.9645,29.803871,L
69,1614.448,51.309792,L
78,1566.9009,49.659443,W
126,1651.0421,57.108402,W
102,1599.6046,50.402653,L
106,1314.5984,22.915184,L
111,1583.6509,49.904568,W
84,1538.1871,42.864975,L
98,1464.3254,39.70253,W
124,1580.2164,50.644161,W
107,1429.2878,32.594402,L
89,1445.3407,34.866943,L
101,1511.4362,42.948841,W
103,1311.7534,22.705866,L
107,1626.4054,54.028454,W
121,1485.1273,40.473785,W
114,1584.8108,49.060902,L
99,1406.4995,32.129578,W
96,1332.0156,23.981812,L
102,1663.8145,58.165306,W
85,1447.8011,34.772339,L
119,1298.5676,22.853294,W
102,1389.0326,28.445486,L
103,1689.3435,59.840321,W
91,1519.7944,42.87632,L
101,1516.4471,42.252647,L
104,1598.9873,51.892616,W
94,1342.4167,24.543877,L
102,1412.625,33.144535,W
104,1591.5265,49.671921,L
112,1692.6908,60.580379,W
93,1310.954,22.235802,L
104,1368.2742,28.351532,W
105,1660.8384,57.581974,W
93,1582.3616,49.119957,L
103,1313.4385,22.862963,L
108,1689.3606,59.615227,W
99,1592.2421,49.724171,L
106,1666.2063,58.384361,W
75,1517.14,43.22971,W
74,1516.3387,42.583874,L
103,1627.2048,54.23497,W
96,1439.6368,34.642159,L
113,1493.5303,40.768482,W
103,1312.8199,22.626669,L
111,1374.8949,28.210812,L
115,1486.1738,39.961781,W
97,1325.8901,23.620966,L
111,1672.9016,58.524834,W
75,1312.7053,21.001743,L
107,1417.2622,34.883507,W
97,1589.8083,49.717388,L
99,1582.4861,50.357536,W
122,1689.9791,60.112362,W
118,1576.4078,48.452835,L
98,1513.6542,42.111515,L
99,1583.0077,50.174511,W
105,1576.9937,49.587151,W
97,1519.8246,42.743427,L
117,1422.7216,34.616741,W
110,1701.7312,59.38792,L
104,1332.3202,24.91094,W
103,1439.7983,34.458191,L
94,1604.9418,52.259033,W
86,1305.3224,21.924709,L
95,1488.6473,39.284901,L
96,1438.714,35.43597,W
113,1677.0763,58.840828,W
105,1373.9058,28.001301,L
84,1629.3987,54.543468,W
75,1290.1692,20.739656,L
96,1589.3545,49.284184,L
107,1496.34,41.893864,W
98,1321.7155,22.998568,L
104,1437.443,35.390656,W
132,1675.4407,58.662365,W
98,1372.4214,27.904566,L
102,1510.4927,43.338516,W
98,1570.3956,47.395912,L
82,1608.71,51.785858,L
93,1695.9913,60.509254,W
113,1520.8651,43.561008,W
